"","_id","operator_registration_number","postal_code","ward_number","ward_name"
"5882",1733859,"STR-2209-GYWDVH","M9B","02","Etobicoke Centre"
"5883",1733860,"STR-2209-HHCDVJ","M9V","01","Etobicoke North"
"5884",1733861,"STR-2209-HQJDVK","M4W","11","University-Rosedale"
"5885",1733862,"STR-2209-HXQDVL","M4L","19","Beaches-East York"
"5886",1733863,"STR-2209-JFWDVM","M4C","19","Beaches-East York"
"5887",1733864,"STR-2209-FLFRVB","M1E","25","Scarborough-Rouge Park"
"5888",1733865,"STR-2209-GJYRVF","M6S","04","Parkdale-High Park"
"5889",1733866,"STR-2209-GSFRVG","M5V","10","Spadina-Fort York"
"5890",1733867,"STR-2209-GZLRVH","M4H","15","Don Valley West"
"5891",1733868,"STR-2209-HHSRVJ","M5A","13","Toronto Centre"
"5892",1733869,"STR-2209-HQYRVK","M6G","11","University-Rosedale"
"5893",1733870,"STR-2209-JGLRVM","M5V","10","Spadina-Fort York"
"5894",1733871,"STR-2209-FDRKVB","M4K","14","Toronto-Danforth"
"5895",1733872,"STR-2209-FLXKVC","M4Y","13","Toronto Centre"
"5896",1733873,"STR-2209-FVDKVD","M5T","10","Spadina-Fort York"
"5897",1733874,"STR-2209-GCKKVF","M5V","10","Spadina-Fort York"
"5898",1733875,"STR-2209-GKRKVG","M9N","05","York South-Weston"
"5899",1733876,"STR-2209-GSXKVH","M8W","03","Etobicoke-Lakeshore"
"5900",1733877,"STR-2209-HBDKVJ","M4Y","13","Toronto Centre"
"5901",1733878,"STR-2209-HJKKVK","M5V","10","Spadina-Fort York"
"5902",1733879,"STR-2209-HRRKVL","M4L","14","Toronto-Danforth"
"5903",1733880,"STR-2209-HYXKVM","M5V","10","Spadina-Fort York"
"5904",1733881,"STR-2209-FFGXVB","M5V","10","Spadina-Fort York"
"5905",1733882,"STR-2209-FVTXVD","M6B","08","Eglinton-Lawrence"
"5906",1733883,"STR-2209-GCZXVF","M5J","10","Spadina-Fort York"
"5907",1733884,"STR-2209-GLGXVG","M6K","09","Davenport"
"5908",1733885,"STR-2209-GTMXVH","M6R","04","Parkdale-High Park"
"5909",1733886,"STR-2209-HBTXVJ","M1K","20","Scarborough Southwest"
"5910",1733887,"STR-2209-HJZXVK","M5V","10","Spadina-Fort York"
"5911",1733888,"STR-2209-HSGXVL","M5V","10","Spadina-Fort York"
"5912",1733889,"STR-2209-HZMXVM","M5V","10","Spadina-Fort York"
"5913",1733890,"STR-2209-FFXKVB","M4W","11","University-Rosedale"
"5914",1733891,"STR-2209-FPDKVC","M4W","11","University-Rosedale"
"5915",1733892,"STR-2209-FWKKVD","M8Z","03","Etobicoke-Lakeshore"
"5916",1733893,"STR-2209-GDRKVF","M5A","10","Spadina-Fort York"
"5917",1733894,"STR-2209-GLXKVG","M6K","10","Spadina-Fort York"
"5918",1733895,"STR-2209-GVDKVH","M9A","03","Etobicoke-Lakeshore"
"5919",1733896,"STR-2209-HCKKVJ","M5J","10","Spadina-Fort York"
"5920",1733897,"STR-2209-HKRKVK","M6K","04","Parkdale-High Park"
"5921",1733898,"STR-2209-HSXKVL","M4C","19","Beaches-East York"
"5922",1733899,"STR-2209-JBDKVM","M1T","22","Scarborough-Agincourt"
"5923",1733900,"STR-2209-FPTXVC","M4K","14","Toronto-Danforth"
"5924",1733901,"STR-2209-FWZXVD","M4Y","13","Toronto Centre"
"5925",1733902,"STR-2209-GFGXVF","M5A","13","Toronto Centre"
"5926",1733903,"STR-2209-GMMXVG","M5V","10","Spadina-Fort York"
"5927",1733904,"STR-2209-GVTXVH","M5J","10","Spadina-Fort York"
"5928",1733905,"STR-2209-HCZXVJ","M4S","15","Don Valley West"
"5929",1733906,"STR-2209-HLGXVK","M1R","21","Scarborough Centre"
"5930",1733907,"STR-2209-HTMXVL","M5V","10","Spadina-Fort York"
"5931",1733908,"STR-2209-JBTXVM","M2M","18","Willowdale"
"5932",1733909,"STR-2209-FHDKVB","M6K","10","Spadina-Fort York"
"5933",1733910,"STR-2209-FQKKVC","M8Z","03","Etobicoke-Lakeshore"
"5934",1733911,"STR-2209-FXRKVD","M2N","18","Willowdale"
"5935",1733912,"STR-2209-GFXKVF","M5V","10","Spadina-Fort York"
"5936",1733913,"STR-2209-GPDKVG","M5V","10","Spadina-Fort York"
"5937",1733914,"STR-2209-HDRKVJ","M2J","17","Don Valley North"
"5938",1733915,"STR-2209-HLXKVK","M4T","12","Toronto-St. Paul's"
